user_id,game_id,user_rating
nopeynonopey,730,Odradzane
76561199708697483,730,Polecane
76561199489526360,730,Polecane
76561199096534478,730,Polecane
76561199554868076,730,Odradzane
76561199176188805,730,Polecane
76561198119091166,730,Odradzane
al3xmd3,730,Polecane
06kz_,730,Polecane
76561199064023043,427520,Polecane
76561198016000553,427520,Polecane
cezarmagpie,427520,Polecane
76561198175890863,427520,Polecane
76561199650686020,427520,Polecane
76561198058844826,427520,Polecane
76561198055864855,427520,Polecane
76561198038690764,427520,Polecane
kaisarvillhelm,427520,Polecane
danseaview,427520,Polecane
emulaton,427520,Polecane
76561197971160786,427520,Polecane
76561198074674473,427520,Polecane
runerabbit,427520,Odradzane
76561198007429721,427520,Polecane
76561198060120683,427520,Polecane
YourPenis,427520,Polecane
76561198057887124,427520,Polecane
speediplayz,427520,Polecane
76561198000109615,427520,Polecane
FPPRD,427520,Polecane
76561198169344151,427520,Polecane
76561197972400968,427520,Polecane
m157m157,427520,Polecane
76561198022424111,427520,Polecane
76561198231392704,427520,Polecane
mosonjohni,427520,Polecane
corion82,427520,Polecane
kdsproxima,427520,Polecane
Canniballistic,427520,Odradzane
76561198011492187,427520,Polecane
76561198076686158,427520,Polecane
vellagomez12,427520,Polecane
underdog23,427520,Polecane
Cyrops,427520,Polecane
Mecharim,427520,Polecane
76561198034548358,427520,Polecane
KittyEvelynn,427520,Polecane
darthnihiluslordofhunger,427520,Polecane
76561198323468817,427520,Polecane
mister_r,427520,Polecane
colliwobble,427520,Polecane
grimnax,427520,Polecane
76561198325667847,427520,Polecane
kangaroothief,427520,Polecane
76561198400808724,427520,Polecane
Le_chuga,427520,Polecane
76561198119632059,427520,Polecane
realhypertronicgamer,427520,Polecane
76561198355301974,427520,Polecane
epicino,427520,Polecane
jjman93,427520,Polecane
NotRiptide,427520,Polecane
76561198017920001,427520,Polecane
76561198263755501,427520,Polecane
76561198041830857,427520,Polecane
76561198241104648,427520,Polecane
76561198076923579,427520,Polecane
76561197978837766,427520,Polecane
House-Trance,427520,Polecane
niclam,427520,Polecane
76561198023704201,427520,Polecane
Valkhiya,427520,Polecane
76561197965136686,427520,Polecane
h0psk0tch,427520,Polecane
76561198197322625,427520,Polecane
76561198052184049,427520,Polecane
Collcroc123,427520,Polecane
76561199005983021,427520,Polecane
76561198052411388,427520,Polecane
76561198016823617,427520,Polecane
76561198300076998,427520,Polecane
76561198264403835,427520,Polecane
76561198070788978,427520,Polecane
SleepyJMagilz,427520,Polecane
nc_skill_issue,427520,Polecane
76561198134058948,427520,Polecane
76561199061302377,427520,Polecane
76561198098217285,427520,Polecane
Exiduus,427520,Polecane
76561198072769266,427520,Polecane
76561198028047504,427520,Polecane
ForwardMeansGo,427520,Polecane
76561198252370042,427520,Polecane
76561199212160668,427520,Polecane
AnnoXY,427520,Polecane
duegon,427520,Polecane
hoobashu,427520,Polecane
76561198001336257,427520,Polecane
EntropyZeroLover,427520,Polecane
76561198030492996,427520,Polecane
ChristianJessen,427520,Polecane
76561198287773595,427520,Polecane
Terranin,427520,Polecane
rakuza,427520,Polecane
76561199041339373,427520,Polecane
coffee_with_sugar,427520,Polecane
76561198448608295,427520,Odradzane
76561198084914167,427520,Polecane
seme_,427520,Polecane
Sun_Prime,427520,Polecane
feliphezo,427520,Polecane
Farifuro,427520,Polecane
76561199025077247,427520,Polecane
76561198045410873,427520,Polecane
ursusbear73,427520,Polecane
Keekenox,427520,Polecane
kons720,427520,Polecane
76561199101464299,427520,Polecane
76561198798496225,427520,Polecane
kajdanki,2429640,Odradzane
76561198028663273,2429640,Odradzane
76561198842051026,2429640,Odradzane
omniphonia,2429640,Odradzane
76561198394794602,2429640,Odradzane
76561198038211001,2429640,Odradzane
rzycha,2429640,Polecane
76561198076516593,2429640,Odradzane
Jacolox,2429640,Odradzane
76561198055684533,2429640,Polecane
76561198299351550,2429640,Odradzane
GanbatteKawaii1,2429640,Odradzane
Matmalin,2429640,Odradzane
76561198987988045,2429640,Odradzane
jaru86,2429640,Odradzane
76561198064750721,2429640,Odradzane
76561198202067737,2429640,Odradzane
76561197962621295,2429640,Odradzane
ama83,2429640,Polecane
76561199657330522,2429640,Polecane
akyrih,2429640,Polecane
76561198385408599,2429640,Odradzane
76561198017916981,2429640,Polecane
-Ink-Eyes-,2429640,Odradzane
76561198080896761,2429640,Odradzane
synthblade,2429640,Odradzane
ShadyBliss,2429640,Odradzane
76561198045689314,2429640,Odradzane
vskksa,2429640,Polecane
76561198830396663,2429640,Odradzane
eddystylez,2429640,Odradzane
patreardon,2429640,Polecane
abbacchi,2429640,Odradzane
inkstance,2429640,Odradzane
76561198073196451,2429640,Polecane
76561198859669913,2429640,Polecane
TailBeast,2429640,Odradzane
76561198000687974,2429640,Odradzane
oss4444,2429640,Odradzane
76561199573107118,2429640,Odradzane
hlebka,2429640,Odradzane
mikebcnu,2429640,Polecane
76561198033924818,2429640,Odradzane
In_between,2429640,Odradzane
x4rgon,2429640,Odradzane
76561199057569070,2429640,Odradzane
superhamoobie,2429640,Odradzane
76561198130072790,2429640,Odradzane
76561198031525155,2429640,Odradzane
76561199049867744,2429640,Odradzane
FiremanFR,2429640,Odradzane
taintedicedevil,2429640,Odradzane
76561198216429025,2429640,Polecane
76561198051344516,2429640,Polecane
hiperdrive,2429640,Polecane
gummigirl,2429640,Odradzane
DasWulf,2429640,Odradzane
76561198305180537,2429640,Odradzane
76561197968399824,2429640,Odradzane
76561198326824904,2429640,Odradzane
76561198011636539,2429640,Odradzane
76561198253175767,2429640,Odradzane
76561198441015800,2429640,Odradzane
_deftones_,2429640,Odradzane
76561199223996102,2429640,Odradzane
76561198242090798,2429640,Polecane
76561197979377461,2429640,Odradzane
76561197986146767,2429640,Odradzane
pistoIeiro,2429640,Odradzane
gothchild,2429640,Odradzane
76561198137643535,2429640,Odradzane
Aernoth,2429640,Odradzane
76561198356627233,2429640,Odradzane
76561198038673660,2429640,Odradzane
THEB1GB00M,2429640,Polecane
76561198353840372,2429640,Odradzane
bibbls,2429640,Odradzane
Toweliewahn,2429640,Odradzane
ColtPunisher,2429640,Odradzane
76561198219984417,2429640,Odradzane
76561199084793405,2429640,Odradzane
gratefulmohay,2429640,Odradzane
87643598908,2429640,Odradzane
WuSleezy,2429640,Polecane
76561198027062569,2429640,Polecane
swoledimort,2429640,Polecane
76561198040862959,2429640,Odradzane
76561198014449077,2429640,Odradzane
76561198028067381,2429640,Odradzane
76561198875310370,2429640,Odradzane
76561197984565042,2429640,Odradzane
76561198312576999,2429640,Odradzane
76561198390722043,2429640,Odradzane
76561199052467060,2429640,Odradzane
ik00so,2429640,Polecane
76561198856498205,2429640,Polecane
76561198239988794,2429640,Polecane
76561198893082184,2429640,Odradzane
76561198117318001,2429640,Polecane
76561199147280232,2429640,Odradzane
76561198043936823,2429640,Polecane
pengu113,2429640,Odradzane
goodguyferri,2429640,Polecane
jaymei,2429640,Polecane
Shaden209,2429640,Polecane
76561198838789782,2429640,Odradzane
Aodan,2429640,Odradzane
76561199077227029,2429640,Odradzane
76561197992334138,2429640,Odradzane
FallenMK1,2429640,Odradzane
76561198012491157,2669320,Odradzane
76561199785544818,2669320,Odradzane
xqub4x,2669320,Odradzane
76561198874737846,2669320,Odradzane
76561199179695429,2669320,Polecane
iaqbofski,2669320,Odradzane
76561199308441912,2669320,Polecane
76561199466105815,2669320,Polecane
lubiehentajceohhdadi,2669320,Odradzane
76561198217575637,2669320,Odradzane
76561199642482736,2669320,Polecane
76561199346520696,2669320,Polecane
76561198964572603,2669320,Polecane
thatconnordude,2669320,Odradzane
76561199244267054,2669320,Odradzane
76561198829418692,2669320,Odradzane
iloveyoumorethanme,2669320,Odradzane
matuokaqiv1,2669320,Polecane
Kinzagi,2669320,Polecane
leonobu,2669320,Odradzane
76561199499732065,2669320,Odradzane
whaler12,2669320,Polecane
76561198438097406,2669320,Odradzane
Flamy_RL,2669320,Odradzane
76561198056063542,2669320,Odradzane
brfanauzi,2669320,Polecane
Squrshy,2669320,Odradzane
76561198411716504,2669320,Odradzane
Guesswhoyourdaddyis,2669320,Odradzane
76561198182918074,2669320,Odradzane
76561199636790661,2669320,Odradzane
76561199379391263,2669320,Odradzane
76561199626348709,2669320,Odradzane
tironzzi,2669320,Odradzane
76561199482656529,2669320,Odradzane
REALforsenLULE,2669320,Odradzane
Lil-San,2669320,Polecane
76561198409741940,2669320,Odradzane
76561198122537863,2669320,Odradzane
76561199255207247,2669320,Odradzane
hrync123,2669320,Odradzane
76561198044125616,2669320,Odradzane
76561199382874792,2669320,Polecane
76561199488070694,2669320,Odradzane
t0btobt0b,2669320,Odradzane
cmartzkstar,2669320,Odradzane
76561198818340381,2669320,Odradzane
76561199408974141,2669320,Odradzane
76561199492612019,2669320,Odradzane
76561198813146636,2669320,Odradzane
76561199732228239,2669320,Polecane
76561198262166899,2669320,Odradzane
civanjh3,2669320,Odradzane
76561199516241165,2669320,Polecane
76561199210469378,2669320,Polecane
76561199389231645,2669320,Odradzane
76561199780502299,2669320,Odradzane
KermanBanana,2669320,Odradzane
76561198288889772,2669320,Odradzane
76561199540144028,2669320,Odradzane
76561199287878064,2669320,Polecane
ThalesRaymond,2669320,Odradzane
ivenhoe,2669320,Odradzane
76561199173703170,2669320,Odradzane
iihmto,2669320,Polecane
76561198119363742,2669320,Odradzane
PixLz_RL,2669320,Odradzane
76561199104931628,2669320,Odradzane
76561198144500203,2669320,Odradzane
fatafcopscantcatchme,2669320,Odradzane
76561199052251117,2669320,Odradzane
76561198864992232,2669320,Odradzane
76561199362235878,2669320,Odradzane
76561199654980980,2669320,Odradzane
76561198214637193,2669320,Odradzane
KyleSkeng,2669320,Polecane
blejers87,2669320,Odradzane
76561198870912245,2669320,Odradzane
76561199068250877,2669320,Odradzane
JW2K,2669320,Odradzane
hydra008,2669320,Odradzane
76561199227743405,2669320,Polecane
76561198181183481,2669320,Odradzane
aphrolift,2669320,Odradzane
76561199547431197,2669320,Polecane
76561199051125484,2669320,Odradzane
76561199118718405,2669320,Odradzane
76561199750536099,2669320,Odradzane
76561199211619721,2669320,Odradzane
cybertrax,2669320,Odradzane
76561198259766517,2669320,Odradzane
Haruskylar,2669320,Odradzane
Piccolo291999,2669320,Odradzane
76561198981517452,2669320,Polecane
76561199227329136,2669320,Polecane
76561199261860581,2669320,Odradzane
76561199316535846,2669320,Odradzane
76561199068174001,2669320,Odradzane
76561199440145856,2669320,Odradzane
devil_ro,2669320,Odradzane
LukasHDgamer,2669320,Polecane
76561199465899750,2669320,Polecane
76561199180740683,2669320,Polecane
seerzg,2669320,Odradzane
76561198875452829,2669320,Odradzane
76561198118493796,2669320,Odradzane
saunderslx,2669320,Odradzane
76561199526260015,2669320,Odradzane
76561198319835771,2669320,Odradzane
ChimChimLazer,2669320,Odradzane
76561199405962957,236390,Polecane
76561198830783035,236390,Polecane
76561199067608590,236390,Odradzane
Niggatwerkingonyou,236390,Polecane
76561199044559133,236390,Polecane
76561199401691475,236390,Polecane
76561198220486087,236390,Odradzane
PolishHussar,236390,Polecane
76561199149834550,236390,Polecane
76561198257368721,236390,Odradzane
76561199520961410,236390,Polecane
widebuh,236390,Polecane
Darkfire_42,236390,Polecane
76561198107565074,236390,Polecane
76561198851700562,236390,Odradzane
76561198963862390,236390,Odradzane
76561198440947576,236390,Polecane
76561199661069868,236390,Polecane
76561198876012500,236390,Odradzane
f8alboss,236390,Odradzane
76561199250702768,236390,Polecane
76561199127865698,236390,Polecane
76561198962466240,236390,Odradzane
76561198164561205,236390,Polecane
76561198044852282,236390,Odradzane
76561199504207855,236390,Polecane
Giose12,236390,Odradzane
76561197982663081,236390,Polecane
76561198244368574,236390,Odradzane
76561198878861687,236390,Polecane
CharlieF11,236390,Odradzane
Blerm,236390,Odradzane
katdaratYT,236390,Polecane
76561199568097835,236390,Polecane
76561198881730292,236390,Odradzane
76561198393772037,236390,Polecane
76561198429231358,236390,Odradzane
76561199625732070,236390,Polecane
76561198945064901,236390,Polecane
76561199484377153,236390,Polecane
76561198978351136,236390,Polecane
76561199067614599,236390,Polecane
76561198825862993,236390,Odradzane
Donaldim,236390,Odradzane
YuNoGodOfGame,236390,Odradzane
DJOKICA321,236390,Odradzane
76561199455033906,236390,Odradzane
76561199564632823,236390,Odradzane
76561199229373317,236390,Polecane
pr0x0r,236390,Odradzane
76561198839657341,236390,Odradzane
76561199456372065,236390,Polecane
76561199469374963,236390,Polecane
76561198105342310,236390,Odradzane
76561199187356033,236390,Polecane
76561198037437943,236390,Odradzane
76561198049764231,236390,Odradzane
MenneskeAeder,236390,Polecane
76561199256493969,236390,Polecane
76561199202358907,236390,Odradzane
76561199215914465,236390,Polecane
76561198117534700,236390,Odradzane
76561199186761456,236390,Polecane
76561199127288032,236390,Odradzane
76561199005790719,236390,Polecane
76561198088958023,236390,Odradzane
76561198069916419,236390,Odradzane
76561198074131932,236390,Odradzane
76561198238496382,236390,Odradzane
76561199103201959,236390,Odradzane
76561198256935006,236390,Odradzane
A-Frame,236390,Polecane
GHOST_09870,236390,Odradzane
76561199261694333,236390,Odradzane
CommentaryBoy,236390,Odradzane
D4v3egg,236390,Odradzane
kodek_131,236390,Odradzane
76561199011322056,236390,Odradzane
thermalace,236390,Odradzane
76561198320501984,236390,Odradzane
76561199769966222,236390,Polecane
76561199105122160,236390,Odradzane
76561199231342405,236390,Odradzane
76561198802805541,236390,Odradzane
76561198093737800,236390,Polecane
76561198077492673,236390,Polecane
76561198203370844,236390,Polecane
76561199477531013,236390,Odradzane
76561199390548414,236390,Odradzane
LDGPhobia,236390,Odradzane
76561199125687396,236390,Polecane
76561199130124750,236390,Odradzane
001110111000110111011111,236390,Polecane
76561199059625640,236390,Polecane
chaoswarp101,236390,Odradzane
GenishBruh2,236390,Polecane
Nova099,236390,Odradzane
76561198836897380,236390,Odradzane
76561198031165767,236390,Polecane
tlp-masih,236390,Polecane
76561199261450258,236390,Polecane
76561199116589386,236390,Polecane
76561199089170009,236390,Polecane
76561199095905242,236390,Polecane
76561199786882888,236390,Odradzane
76561199645882487,236390,Polecane
76561199229050488,236390,Odradzane
76561199072718588,236390,Polecane
76561199647219263,236390,Polecane
76561199107285647,236390,Polecane
76561199065949084,381210,Polecane
76561198334279021,381210,Polecane
76561198823212753,381210,Polecane
skwarec1,381210,Polecane
76561198283298603,381210,Odradzane
76561199244612655,381210,Polecane
bonekichi69,381210,Odradzane
08gioo,381210,Polecane
varcolacx,381210,Odradzane
76561198449738792,381210,Odradzane
76561199217811212,381210,Odradzane
uxot,381210,Odradzane
kuroiKtaiyou,381210,Polecane
Joey_De_Boss,381210,Odradzane
bangshaver,381210,Odradzane
76561198333934086,381210,Odradzane
iGonZz,381210,Odradzane
Misshonkster,381210,Polecane
76561198113937293,381210,Odradzane
76561199219084315,381210,Polecane
76561198330854099,381210,Odradzane
Globgorn,381210,Polecane
Goonee,381210,Odradzane
76561199105625872,381210,Odradzane
76561198058091024,381210,Polecane
thedumbseal,381210,Odradzane
Fri5nd,381210,Odradzane
76561198354896042,381210,Polecane
nica713,381210,Polecane
76561198212374221,381210,Odradzane
76561198202341055,381210,Polecane
wintermoonsora,381210,Polecane
Glazzey,381210,Polecane
76561199173187322,381210,Polecane
76561199179871582,381210,Polecane
femboipanties,381210,Odradzane
76561198146900501,381210,Odradzane
Magoidk,381210,Odradzane
run2thegun,381210,Odradzane
squashmoney420,381210,Odradzane
76561199083804461,381210,Odradzane
76561199107520239,381210,Polecane
76561199013112968,381210,Polecane
SeiryuJP,381210,Polecane
76561199284156607,381210,Polecane
76561199029803616,381210,Polecane
76561198352441829,381210,Odradzane
76561199041961459,381210,Polecane
76561198399751019,381210,Polecane
76561198151738006,381210,Polecane
GhosterV,381210,Odradzane
ProfessorD64,381210,Polecane
76561199197782413,381210,Polecane
76561199013270611,381210,Odradzane
76561199794633779,381210,Polecane
registeredsexofender,381210,Polecane
mori_gin,381210,Polecane
76561199639695345,381210,Polecane
76561198026444688,381210,Polecane
76561199087933616,381210,Polecane
76561199094998802,381210,Odradzane
76561199512592659,381210,Polecane
76561199040552332,381210,Odradzane
76561199087725407,381210,Polecane
76561199246829901,381210,Polecane
76561199092538835,381210,Polecane
76561199195138321,381210,Polecane
76561198095041666,381210,Odradzane
76561199562852310,381210,Polecane
76561199167957712,381210,Polecane
76561199363078738,381210,Odradzane
fartknocker22,381210,Polecane
6duckie,381210,Odradzane
76561199111668629,381210,Polecane
76561199129306755,381210,Polecane
BestofGD,381210,Polecane
corpserxt,381210,Odradzane
76561198046710550,381210,Odradzane
uxor0805,381210,Odradzane
76561198147945858,381210,Odradzane
76561198421131796,381210,Odradzane
76561198105241853,381210,Odradzane
76561198846762882,381210,Odradzane
tfoames,381210,Polecane
76561198285191680,381210,Odradzane
Aoifel,381210,Polecane
JPJaJa,381210,Polecane
76561198995663409,381210,Polecane
nicholasezclaps,381210,Odradzane
76561198048991978,381210,Polecane
ScottyNuk,381210,Odradzane
Psiheim,381210,Odradzane
76561199189829342,381210,Polecane
Shrikevscrow,381210,Polecane
76561199124958743,381210,Polecane
callicq,381210,Odradzane
76561198878378873,381210,Polecane
kingqwerty,381210,Odradzane
ReaperXZeos,381210,Odradzane
76561198116544095,381210,Odradzane
Vrrno,381210,Odradzane
76561198799154209,381210,Odradzane
76561198125437735,381210,Odradzane
76561199013958619,381210,Odradzane
Dillburitto,381210,Odradzane
TheFisjing,381210,Odradzane
76561198355415804,381210,Odradzane
76561198448937714,381210,Odradzane
76561198998825746,381210,Odradzane
76561198301471553,381210,Odradzane
JustKubus,1293830,Polecane
mati__2001,1293830,Odradzane
asasaas,1293830,Polecane
MaslanaKox,1293830,Polecane
76561198990151902,1293830,Polecane
76561199525352269,1293830,Polecane
76561199133544591,1293830,Odradzane
76561198858029517,1293830,Odradzane
76561199181088576,1293830,Polecane
bocheneklive,1293830,Polecane
76561199100766135,1293830,Polecane
76561199106568163,1293830,Polecane
76561199675359022,1293830,Polecane
76561198132239907,1293830,Polecane
BigFatElfButts,1293830,Polecane
76561197996675448,1293830,Polecane
Pizzacat34,1293830,Polecane
76561199115453613,1293830,Polecane
OfficialMadoys,1293830,Polecane
76561198045425182,1293830,Odradzane
sir_so-tsz-wah,1293830,Polecane
76561198217354208,1293830,Polecane
76561199727242130,1293830,Polecane
MiooshSlayer,1293830,Polecane
uptoyou12,1293830,Polecane
76561199497278678,1293830,Polecane
76561199528966494,1293830,Odradzane
76561199585437442,1293830,Polecane
Wendigewehr,1293830,Odradzane
themachinegamerlt,1293830,Odradzane
tillinfinitynbeyond,1293830,Polecane
76561198249911662,1293830,Polecane
76561198082211850,1293830,Polecane
skpManiac,1293830,Polecane
76561199793808470,1293830,Polecane
76561197982243662,1293830,Polecane
76561198822647619,1293830,Polecane
76561199718794623,1293830,Polecane
76561199340690763,1293830,Polecane
Doge_Hydra,1293830,Polecane
76561199439384832,1293830,Polecane
76561198925301519,1293830,Polecane
76561199688171200,1293830,Polecane
Gabi2311HighPing,1293830,Polecane
76561198951535867,1293830,Odradzane
76561199220640779,1293830,Polecane
fabeast,1293830,Polecane
frost_mgl,1293830,Polecane
76561199725152169,1293830,Polecane
Benny_plufmot,1293830,Odradzane
76561199076889788,1293830,Odradzane
YourUniverse,1293830,Polecane
76561199222466094,1293830,Polecane
76561197965877224,1293830,Polecane
76561199523203163,1293830,Polecane
y4w,1293830,Odradzane
WickyTheBeast,1293830,Polecane
76561198362363584,1293830,Polecane
76561199232310620,1293830,Polecane
gumbybmx,1293830,Odradzane
ashoppingcart,1293830,Polecane
76561198403346136,1293830,Odradzane
76561198035055575,1293830,Odradzane
tzazikikatzi,1293830,Odradzane
dickdeananderson,1293830,Odradzane
76561199626136924,1293830,Polecane
76561198815757513,1293830,Odradzane
Williamqaq5,1293830,Polecane
ElMechitaZ,1293830,Polecane
76561198864465089,1293830,Odradzane
76561199082358159,1293830,Polecane
Destroyer42513,1293830,Polecane
chaserd10,1293830,Polecane
76561199562541870,1293830,Polecane
76561199756127283,1293830,Polecane
76561198974804863,1293830,Polecane
76561198225675336,1293830,Polecane
KaiiBean,1293830,Polecane
MDENNER375,1293830,Polecane
76561199566391231,1293830,Polecane
chicken-dinner,1293830,Polecane
Nightstryker7,1293830,Polecane
76561199604539549,1293830,Polecane
76561199041931812,1293830,Polecane
speedysilverrr,1293830,Polecane
76561198200370759,1293830,Polecane
76561199557713541,1293830,Polecane
zdhghegergwefgfeggfgdrgeg,1293830,Polecane
lynhare,1293830,Polecane
76561199525840615,1293830,Polecane
76561199507305122,1293830,Polecane
76561199521893409,1293830,Polecane
76561199697466583,1293830,Odradzane
76561199129151693,1293830,Polecane
MBHO,1293830,Polecane
76561198341130642,1293830,Odradzane
ankmyrandor,1293830,Odradzane
76561199508079526,1293830,Polecane
76561199528088126,1293830,Odradzane
76561199697973909,1293830,Odradzane
looneyanthony,1293830,Odradzane
76561198290636080,1293830,Odradzane
ditzypsycho,1293830,Polecane
76561199077636856,1293830,Polecane
76561199641745682,1293830,Polecane
76561198812854555,1293830,Odradzane
76561199559732130,1293830,Polecane
76561198167961051,1293830,Odradzane
76561197995544741,1293830,Odradzane
76561198141119114,1293830,Odradzane
76561198060666717,236850,Polecane
76561199549854282,236850,Polecane
76561198131577680,236850,Polecane
76561198996020156,236850,Odradzane
metaltymek,236850,Odradzane
mikox07,236850,Polecane
76561199173415140,236850,Odradzane
RetroFggt,236850,Polecane
76561198861173829,236850,Odradzane
Zeteeq,236850,Polecane
Toaster-loveer_,236850,Odradzane
BBCGOD,236850,Polecane
76561199211269161,236850,Odradzane
AWildWightAppeared,236850,Odradzane
76561198008976699,236850,Polecane
76561197985328221,236850,Polecane
Mayo_is_life,236850,Polecane
76561198402978104,236850,Odradzane
76561198104605111,236850,Odradzane
76561198137908463,236850,Polecane
WhiteTipIsRightHere,236850,Odradzane
76561198944014966,236850,Polecane
vinvjc,236850,Polecane
76561199020566106,236850,Polecane
YuuckEwww,236850,Polecane
HoloIsConfused,236850,Polecane
76561198026511223,236850,Odradzane
aaaaiiiieeee_desudesudesu,236850,Odradzane
Skytechslayer,236850,Polecane
76561198141440874,236850,Polecane
76561198240142762,236850,Polecane
76561199506131451,236850,Polecane
misterwiggle,236850,Polecane
76561198148732497,236850,Polecane
76561198089117515,236850,Polecane
76561198015945214,236850,Polecane
Earple,236850,Odradzane
76561199091448598,236850,Polecane
Genericcccccccc,236850,Polecane
76561198059779819,236850,Polecane
76561198923275927,236850,Polecane
zyprr,236850,Polecane
A-Frame,236850,Polecane
Kpaccep,236850,Polecane
YourAverageGayCatboy,236850,Odradzane
totalbanter1690,236850,Odradzane
zaemz,236850,Polecane
76561198212452179,236850,Polecane
100asperger,236850,Polecane
76561197992146592,236850,Polecane
TjerkVenema,236850,Polecane
76561198872512402,236850,Polecane
76561199173314230,236850,Polecane
76561198971323296,236850,Polecane
TooTooKaK,236850,Polecane
76561198074942384,236850,Polecane
samuelrosti,236850,Polecane
76561199191794972,236850,Polecane
StrangerWasp,236850,Polecane
76561199483724122,236850,Polecane
76561198975264850,236850,Polecane
76561199595742794,236850,Polecane
76561199547570494,236850,Polecane
Galaick,236850,Polecane
76561198065691582,236850,Polecane
76561198021391543,236850,Polecane
76561199155776420,236850,Polecane
MrSnowmen,236850,Polecane
kefcy,236850,Polecane
realTiagoLobofromMMI,236850,Polecane
76561199073935249,236850,Polecane
redness478,236850,Polecane
0megaJerryTheLazyRenard,236850,Polecane
76561198061482089,236850,Odradzane
76561199224337958,236850,Polecane
76561197995258462,236850,Odradzane
76561199472908718,236850,Polecane
76561198007533086,236850,Polecane
billybone99,236850,Odradzane
76561198030973652,236850,Odradzane
AgentITA,236850,Odradzane
76561199248116570,236850,Polecane
HowarDHamIin,236850,Polecane
apache9,236850,Polecane
ZombyLex,236850,Odradzane
76561199390633151,236850,Polecane
76561198282221473,236850,Polecane
s7ahl,236850,Polecane
76561198254035791,236850,Polecane
76561198077475615,236850,Odradzane
76561199223685306,236850,Polecane
76561199093344365,236850,Polecane
76561199544252703,236850,Odradzane
CirnoTheFairy,236850,Odradzane
76561199790795976,236850,Polecane
76561198062330008,236850,Odradzane
Borchu,236850,Polecane
76561199023609116,236850,Odradzane
76561198888452216,236850,Odradzane
76561198023636562,236850,Odradzane
76561199604539549,236850,Odradzane
76561198802071651,236850,Odradzane
76561199197466395,236850,Odradzane
76561199367793229,236850,Odradzane
76561199041126287,236850,Odradzane
76561198894591784,236850,Odradzane
76561199345562064,236850,Polecane
76561199121824988,236850,Polecane
76561199045735543,236850,Polecane
76561198001298818,236850,Odradzane
76561198076612317,2344520,Odradzane
76561198062011213,2344520,Polecane
76561197983936582,2344520,Polecane
mohiey,2344520,Odradzane
Un1337,2344520,Odradzane
76561197989994081,2344520,Odradzane
76561198035164421,2344520,Odradzane
drakeling,2344520,Odradzane
